010,,014,,018,,020,,025,,030,,035,,045,,050,,080,,100,,200,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
2.5021439346947747,0.42704309063893015,2.9587572424009143,0.37087667161961363,2.6030098989304067,0.3476968796433878,2.3921112529423882,0.3423476968796434,2.195306091928208,0.3164933135215453,2.0340035769521876,0.2959881129271916,2.918709522475842,0.21396731054977708,2.1893308196934105,0.2202080237741456,2.1803983920076027,0.20594353640416047,1.746083353125347,0.22109955423476968,1.8189482727598494,0.18454680534918277,2.2012976722869118,0.09806835066864783
2.6712890980421706,0.4234769687964338,3.3861179173267857,0.3619613670133729,2.9147346855514282,0.337890044576523,2.6785797639548186,0.3271916790490342,2.4851525861654076,0.29955423476968795,2.330967949262958,0.2763744427934621,3.3677100597748497,0.19881129271916786,2.536475942980365,0.1952451708766716,2.4615583666788794,0.18365527488855865,1.8922733796342623,0.19435364041604758,2.028467344376909,0.15156017830609209,2.475013211355332,0.07756315007429415
2.995269795533742,0.41456166419019314,3.9660318890705804,0.35037147102526,3.2284009869516175,0.3289747399702823,2.962792113085978,0.31471025260029717,2.918709522475842,0.2826151560178306,2.6423243352746395,0.25586924219910845,3.9123503865697127,0.18989598811292718,2.8870619823545547,0.1783060921248142,2.7941634429673705,0.1667161961367013,2.0703592402236684,0.16939078751857356,2.2652051388092747,0.12392273402674592,2.8870619823545547,0.056166419019316516
3.489174481360009,0.4056463595839524,4.501921005852588,0.34145616641901927,3.5904712319837175,0.3191679049034175,3.3085728189760384,0.30490341753343236,3.4046263919786592,0.26835066864784546,2.966832486142515,0.2442793462109955,4.345201061373108,0.18008915304606238,3.250474032553411,0.1622585438335809,3.1117710221369403,0.15066864784546802,2.2621202751194227,0.1453194650817236,2.522686970185481,0.10430906389301631,3.1933954651703726,0.04814264487369979
4.07006433287678,0.3967310549777117,5.006818522701424,0.3405646359583952,3.8963880721514323,0.3138187221396731,3.6496700372476356,0.29777117384843976,4.014974718174963,0.25408618127786026,3.197750313065152,0.2362555720653789,4.709001023850101,0.17741456166419012,3.6546471088479735,0.15334323922734028,3.561232892539019,0.13462109955423474,2.4987363965258558,0.12481426448736999,2.8363649577826084,0.08736998514115901,3.7301228597714116,0.03476968796433877
4.645263197904975,0.39138187221396725,,,4.274720522354633,0.30757800891530457,4.086738146003442,0.2906389301634472,4.63893705837637,0.24338781575037144,3.6796344609823923,0.22823179791976222,4.972818640695082,0.1765230312035661,4.025932663288201,0.14442793462109954,4.004046598836554,0.12927191679049033,2.782763309797851,0.10609212481426444,3.1673906389068778,0.07399702823179788,4.137170551054293,0.025854383358098088
4.9931907630858685,0.39138187221396725,,,4.601160731088972,0.30222882615156016,4.489667496563643,0.2826151560178306,5.006818522701424,0.2362555720653789,4.142812429318701,0.21218424962852894,,,4.545072252542876,0.1355126300148588,4.428898419640935,0.12481426448736999,3.116014558408157,0.09093610698365517,3.55638303684468,0.06240713224368499,4.532701292458711,0.02407132243684984
,,,,5.0136463438532175,0.2942050520059435,4.999999999999999,0.2790490341753343,,,4.465260443486903,0.20683506686478453,,,4.972818640695082,0.13194650817236253,4.9931907630858685,0.11857355126300151,3.441947395475184,0.08291233283803856,4.047938356671569,0.0534918276374442,4.986390799313207,0.02407132243684984
,,,,,,,,,,4.767112465918375,0.20237741456166414,,,,,,,3.7098448978308265,0.08023774145616636,4.508060295968275,0.04903417533432386,,
,,,,,,,,,,4.986390799313207,0.2032689450222882,,,,,,,4.199656109922699,0.0704309063893016,4.979600096053413,0.046359583952451655,,
,,,,,,,,,,,,,,,,,,4.477447339368103,0.06864784546805347,,,,
,,,,,,,,,,,,,,,,,,4.786641872804759,0.0650817236255572,,,,
,,,,,,,,,,,,,,,,,,4.9931907630858685,0.0650817236255572,,,,
